indexedLabel,PF_1,PF_2,PF_3,PF_4,PF_5,NF_1,NF_2,NF_3,NF_4,NF_5,PFW_1,PFW_2,PFW_3,PFW_4,PFW_5,NFW_1,NFW_2,NFW_3,NFW_4,NFW_5
1.0,MIM-NumParallelBrws_11.0_18.294118 * MIM-NumRepeatedBrws_-inf_6.571429,MIM-HourPerBrowsing_16.002963_70.65785 * CM-CountDeclMethodAll_8.0_11.0,MIM-TimeSpent_39.396889_135.032431 * MIM-RatioCodeUnderstandingEffort_0.777555_0.808528,MIM-HourPerEditing_4.678773_40.635845 * MIM-NumParallelBrws_11.0_18.294118,MIM-RatioCodeUnderstandingEffort_0.777555_0.808528 * MIM-NumRepeatedBrws_-inf_6.571429,HM-#ofBugFixing_39.0_inf * HM-WeightedAge_-inf_24.299999,MIM-AvgTimeIntervalBrwsEdit_0.253951_29.140611 * HM-#ofBugFixing_39.0_inf,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-AvgTimeIntervalBrwsEdit_0.253951_29.140611,MIM-HourPerEditing_4.678773_40.635845 * MIM-TimeSpentBeforeEdit_0.073889_0.315,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-TimeSpentBeforeEdit_0.073889_0.315,0.6582315,0.7041668,0.7221894,0.7300595,0.7942195,-0.9099295,-0.6428234,-0.6182233,-0.61129516,-0.58808774
1.0,MIM-HourPerEditing_40.635845_inf * HM-AvgOfRemovedLines_3.0_7.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-NumMultiTasks_1.0_2.5,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-SumOfRemovedLines_60.0_178.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-AvgOfRemovedLines_3.0_7.0,CM-SumEssential_18.0_38.0 * HM-WeightedAge_56.753769_87.35714,MIM-RatioCodeUnderstandingEffort_0.861619_inf * CM-CountDeclInstanceMethod_-inf_1.0,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,0.7447445,0.75588214,0.8766672,0.9015358,0.9207404,-0.58511937,-0.5723124,-0.52562517,-0.52562517,-0.52562517
1.0,CM-CountDeclFunction_7.0_13.0 * CM-CountStmtExe_109.0_inf,CM-AvgLineCode_2.153846_inf * CM-CountDeclMethod_9.0_inf,CM-SumCyclomaticStrict_67.0_inf * CM-SumEssential_10.0_18.0,CM-SumCyclomatic_61.0_inf * CM-SumEssential_10.0_18.0,CM-AvgLine_2.4_inf * CM-CountDeclMethod_9.0_inf,CM-SumCyclomaticModified_60.0_inf * CM-SumEssential_10.0_18.0,CM-CountLine_407.0_inf * CM-SumEssential_10.0_18.0,CM-CountLineCode_266.0_inf * CM-SumEssential_10.0_18.0,HM-#OfRevision_18.0_34.0 * HM-SumOfRemovedLines_-inf_4.0,CM-CountLineComment_97.0_inf * HM-WeightedAge_-inf_24.299999,1.9389553,2.102022,3.8930428,3.8930428,4.1249747,-1.4192413,-1.0539318,-0.88631076,-0.83307415,-0.77895993
1.0,MIM-NumEditEvent_-inf_1.0 * HM-MaxOfAddedLines_40.0_99.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-AvgOfAddedLines_3.0_6.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-AvgOfRemovedLines_3.0_7.0,MIM-NumEditEvent_-inf_1.0 * HM-AvgOfAddedLines_3.0_6.0,MIM-NumEditEvent_-inf_1.0 * CM-CountClassCoupled_3.0_5.0,MIM-NumEditEvent_-inf_1.0 * HM-SumOfAddedLines_36.0_101.0,CM-CountLineComment_97.0_inf * HM-WeightedAge_-inf_24.299999,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-AvgLine_0.375_0.833333,MIM-TimeSpentAfterEdit_72.001667_208.429696 * HM-SumOfRemovedLines_21.0_60.0,CM-CountClassCoupled_3.0_5.0 * HM-NumOfAuthors_2.0_3.0,0.7598398,0.84027433,0.9207404,1.0741065,1.3487219,-0.90666556,-0.77895993,-0.6463058,-0.55276495,-0.5279355
0.0,MIM-AvgTimeIntervalEditEdit_283.041687_inf * CM-CountDeclMethod_-inf_1.0,MIM-AvgTimeIntervalBrwsEdit_219.164218_inf * CM-CountDeclMethod_-inf_1.0,CM-CountDeclMethod_-inf_1.0 * HM-Age_34.0_65.0,CM-CountDeclMethod_-inf_1.0 * HM-WeightedAge_24.299999_56.753769,MIM-RatioCodeUnderstandingEffort_0.777555_0.808528 * CM-CountDeclMethodPublic_-inf_1.0,MIM-TimeSpentAfterEdit_12.494553_72.001667 * CM-AvgEssential_-inf_1.0,MIM-TimeSpentAfterEdit_12.494553_72.001667 * CM-AvgCyclomaticModified_-inf_1.0,MIM-TimeSpentAfterEdit_12.494553_72.001667 * CM-AvgCyclomaticStrict_-inf_1.0,MIM-TimeSpentAfterEdit_12.494553_72.001667 * CM-AvgCyclomatic_-inf_1.0,CM-AvgCyclomatic_-inf_1.0 * HM-SumOfCodeChurn_24.0_98.0,0.7791186,0.82244223,0.82780904,0.9366178,0.97178555,-0.92628306,-0.92628306,-0.92628306,-0.92628306,-0.8870611
0.0,CM-CountStmtExe_109.0_inf * CM-CountLineCodeExe_61.0_124.0,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-MaxCyclomatic_6.0_10.0,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-MaxCyclomaticStrict_7.0_12.0,CM-CountDeclMethod_2.0_4.0 * HM-MaxOfAddedLines_40.0_99.0,CM-CountLineComment_27.0_49.0 * HM-SumOfCodeChurn_98.0_inf,MIM-TimeSpentBeforeEdit_0.073889_0.315 * MIM-TimeSinceLastTask_6276.868794_10044.14389,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfCodeChurn_4.625_inf,CM-CountSemicolon_149.0_inf * CM-SumCyclomaticStrict_30.0_67.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-AvgLine_0.375_0.833333,HM-AvgOfAddedLines_6.0_12.0 * HM-WeightedAge_87.35714_125.5,0.5936958,0.60982794,0.71367115,0.71638495,0.7745637,-0.7597375,-0.7223674,-0.6813225,-0.6463058,-0.6431327
0.0,CM-CountStmtExe_109.0_inf * CM-CountLineCodeExe_61.0_124.0,MIM-NumInterruptions_-inf_5.0 * MIM-TimeSpentBeforeEdit_102.162073_inf,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf,MIM-TimeSinceLastTask_10044.14389_inf * MIM-AvgTimeIntervalBrwsBrws_574.212037_inf,CM-CountLineComment_16.0_27.0 * CM-SumCyclomaticStrict_67.0_inf,MIM-TimeSpentAfterEdit_0.356111_12.494553 * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,CM-CountLineCodeDecl_91.0_inf * CM-CountLineCode_140.0_266.0,CM-AvgCyclomaticStrict_3.0_inf * CM-AvgLine_-inf_0.166667,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * CM-CountLineBlank_27.0_48.0,MIM-TimeSpentBeforeEdit_102.162073_inf * MIM-NumParallelBrws_57.4_inf,0.5936958,0.62654823,0.6309565,0.79332966,1.0590774,-0.7783315,-0.68713695,-0.6240271,-0.5912391,-0.57789606
0.0,MIM-TimeSpent_39.396889_135.032431 * HM-#ofBugFixing_39.0_inf,MIM-NumParallelBrws_-inf_11.0 * MIM-RatioCodeUnderstandingEffort_0.777555_0.808528,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-NumSelectionEvent_19.0_54.0,MIM-TimeSpent_39.396889_135.032431 * MIM-RatioCodeUnderstandingEffort_0.777555_0.808528,CM-MaxCyclomaticStrict_12.0_inf * HM-WeightedAge_24.299999_56.753769,MIM-HourPerEditing_4.678773_40.635845 * MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-AvgTimeIntervalBrwsEdit_219.164218_inf,CM-AvgCyclomaticStrict_3.0_inf * CM-AvgLineCode_-inf_0.153846,CM-AvgCyclomaticStrict_3.0_inf * CM-AvgLine_-inf_0.166667,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfAddedLines_12.0_inf,0.6488296,0.6500167,0.6646144,0.7221894,0.8659201,-1.0516717,-0.86127543,-0.6297239,-0.6240271,-0.622566
0.0,MIM-TimeSpentAfterEdit_-inf_0.356111 * MIM-TimeSpentBeforeEdit_0.073889_0.315,MIM-TimeSinceLastTask_10044.14389_inf * MIM-NumMultiTasks_2.5_3.982968,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-TimeSpent_-inf_39.396889,CM-PercentLackOfCohesion_3.444444_inf * CM-CountDeclMethodPublic_-inf_1.0,MIM-HourPerBrowsing_0.832083_16.002963 * CM-CountDeclMethodPublic_-inf_1.0,MIM-NumParallelBrws_-inf_11.0 * MIM-NumMultiTasks_2.5_3.982968,MIM-NumSelectionEvent_-inf_4.0 * HM-WeightedAge_56.753769_87.35714,CM-CountLineComment_-inf_16.0 * HM-Age_174.0_inf,MIM-TimeSpent_-inf_39.396889 * HM-Age_174.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,0.52222824,0.5859652,0.58896744,0.7695154,0.8488521,-0.6693638,-0.6596592,-0.6186901,-0.5956565,-0.52562517
0.0,CM-RatioCommentToCode_-inf_0.19 * HM-#OfRevision_18.0_34.0,CM-AvgLine_0.833333_2.4 * HM-#ofBugFixing_18.0_39.0,CM-CountDeclFunction_7.0_13.0 * CM-SumCyclomatic_61.0_inf,MIM-TimeSinceLastTask_10044.14389_inf * MIM-AvgTimeIntervalBrwsBrws_574.212037_inf,CM-CountDeclFunction_7.0_13.0 * CM-SumCyclomaticStrict_67.0_inf,CM-AvgLine_0.833333_2.4 * CM-AvgLineCode_2.153846_inf,MIM-NumParallelBrws_57.4_inf * CM-AvgLineCode_2.153846_inf,MIM-NumSelectionEvent_-inf_4.0 * CM-CountLineBlank_17.0_27.0,MIM-NumParallelBrws_57.4_inf * CM-CountLineBlank_17.0_27.0,MIM-NumInterruptions_5.0_8.636364 * HM-Age_174.0_inf,0.5699214,0.6712387,0.68707246,0.79332966,0.909883,-0.8802707,-0.8193902,-0.781101,-0.62421614,-0.62091136
0.0,CM-CountDeclFunction_7.0_13.0 * CM-SumCyclomatic_61.0_inf,HM-#ofBugFixing_9.0_18.0 * HM-#OfRevision_10.0_18.0,CM-CountDeclFunction_7.0_13.0 * CM-SumCyclomaticStrict_67.0_inf,CM-CountDeclFunction_7.0_13.0 * CM-CountLineCodeExe_124.0_inf,CM-CountDeclFunction_7.0_13.0 * CM-CountStmtExe_109.0_inf,MIM-NumEditEvent_3.0_8.0 * MIM-TimeSpentAfterEdit_72.001667_208.429696,CM-CountLineCodeExe_124.0_inf * CM-CountStmtDecl_31.0_52.0,CM-CountStmtExe_109.0_inf * CM-CountStmtDecl_31.0_52.0,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-NumSelectionEvent_4.0_9.0,MIM-NumInterruptions_5.0_8.636364 * HM-Age_174.0_inf,0.68707246,0.6918356,0.909883,1.2129413,1.9389553,-0.7413288,-0.70513785,-0.67275983,-0.6242936,-0.62091136
0.0,MIM-NumEditingDevelopers_-inf_1.0 * CM-AvgLineCode_0.75_2.153846,MIM-TimeSpent_-inf_39.396889 * MIM-NumRepeatedEdit_6.857143_9.072727,MIM-NumEditingDevelopers_-inf_1.0 * HM-AvgOfAddedLines_3.0_6.0,MIM-NumEditingDevelopers_-inf_1.0 * CM-AvgLine_0.833333_2.4,MIM-NumEditingDevelopers_-inf_1.0 * MIM-RatioCodeUnderstandingEffort_0.736489_0.777555,MIM-TimeSpentBeforeEdit_0.073889_0.315 * MIM-TimeSinceLastTask_6276.868794_10044.14389,CM-CountLineComment_-inf_16.0 * CM-CountDeclMethodPrivate_1.0_inf,CM-RatioCommentToCode_-inf_0.19 * CM-CountDeclFunction_4.0_7.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-CountDeclMethodPrivate_1.0_inf,MIM-NumRepeatedBrws_10.35_12.75 * CM-CountDeclMethodPrivate_1.0_inf,0.7283079,0.8046122,0.84027433,0.9250412,1.0799657,-0.7597375,-0.6763915,-0.62600124,-0.59083015,-0.55465436
0.0,MIM-TimeSpent_39.396889_135.032431 * HM-WeightedAge_24.299999_56.753769,MIM-NumParallelEdit_11.033898_15.306122 * CM-CountClassCoupled_1.0_3.0,MIM-TimeSpent_39.396889_135.032431 * MIM-NumMultiTasks_7.5_inf,MIM-TimeSpent_39.396889_135.032431 * HM-#ofBugFixing_39.0_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * MIM-NumRepeatedBrws_10.35_12.75,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-NumOfAuthors_2.0_3.0,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-AvgOfCodeChurn_4.625_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * CM-CountClassCoupled_1.0_3.0,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfCodeChurn_4.625_inf,MIM-TimeSinceLastTask_6276.868794_10044.14389 * HM-MaxOfAddedLines_99.0_inf,0.5691497,0.60180414,0.6486046,0.6488296,0.7524394,-1.1376346,-0.8727393,-0.852702,-0.7223674,-0.70816267
0.0,MIM-TimeSinceLastTask_-inf_1008.498889 * CM-RatioCommentToCode_-inf_0.19,MIM-NumEditEvent_8.0_36.0 * HM-Age_-inf_34.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * CM-CountDeclFunction_13.0_25.0,MIM-AvgTimeIntervalEditEdit_3.017465_72.030794 * CM-SumCyclomaticStrict_15.0_30.0,MIM-TimeSpent_135.032431_286.316254 * MIM-HourPerEditing_4.678773_40.635845,MIM-NumParallelBrws_25.75_57.4 * MIM-TimeSinceLastTask_-inf_1008.498889,CM-AvgLine_-inf_0.166667 * HM-NumOfAuthors_3.0_4.0,MIM-NumParallelBrws_25.75_57.4 * HM-AvgOfAddedLines_12.0_inf,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-AvgTimeIntervalBrwsEdit_0.253951_29.140611,MIM-TimeSpentAfterEdit_72.001667_208.429696 * MIM-NumRepeatedEdit_3.111111_5.0,0.5847342,0.5905707,0.6341213,0.73307484,0.95526683,-0.76617444,-0.63342947,-0.6232269,-0.6182233,-0.5818701
0.0,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * CM-CountSemicolon_43.0_80.0,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * MIM-NumMultiTasks_2.5_3.982968,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-TimeSinceLastTask_-inf_1008.498889,MIM-NumEditEvent_36.0_inf * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumParallelEdit_8.297872_11.033898,MIM-NumRepeatedEdit_3.111111_5.0 * MIM-NumRepeatedBrws_12.75_17.0,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfCodeChurn_4.625_inf,MIM-TimeSpent_447.08958_inf * CM-CountDeclMethodPublic_-inf_1.0,CM-MaxCyclomaticModified_2.0_3.0 * CM-SumCyclomaticStrict_30.0_67.0,MIM-NumEditEvent_36.0_inf * CM-CountDeclMethodPublic_-inf_1.0,0.7197905,0.7222165,0.74276686,0.7742303,0.87331456,-0.8089945,-0.7223674,-0.67571837,-0.6722593,-0.66852653
0.0,CM-CountDeclMethodAll_27.0_inf * HM-WeightedAge_24.299999_56.753769,MIM-NumSelectionEvent_19.0_54.0 * MIM-AvgTimeIntervalBrwsBrws_-inf_0.373507,MIM-NumParallelBrws_11.0_18.294118 * MIM-NumRepeatedBrws_-inf_6.571429,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * MIM-NumSelectionEvent_19.0_54.0,CM-AvgLine_0.375_0.833333 * CM-AvgLineCode_0.153846_0.375,CM-CountLineCodeExe_9.0_28.0 * HM-MaxCodeChurn_63.0_inf,HM-MaxOfRemovedLines_-inf_2.0 * HM-AvgOfAddedLines_12.0_inf,CM-CountStmtExe_8.0_25.0 * HM-MaxCodeChurn_63.0_inf,MIM-NumInterruptions_-inf_5.0 * MIM-NumParallelBrws_11.0_18.294118,CM-CountSemicolon_-inf_20.0 * HM-SumOfAddedLines_101.0_283.0,0.5496978,0.6388653,0.6582315,0.7035167,0.71937495,-1.3746922,-1.2139481,-0.96747553,-0.7971448,-0.78450114
0.0,MIM-NumEditEvent_8.0_36.0 * HM-Age_-inf_34.0,MIM-NumParallelBrws_25.75_57.4 * CM-MaxCyclomaticModified_2.0_3.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * CM-CountDeclFunction_13.0_25.0,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-NumSelectionEvent_19.0_54.0,CM-AvgLine_0.166667_0.375 * HM-NumOfRefactorings_1.0_inf,MIM-NumParallelBrws_25.75_57.4 * MIM-TimeSinceLastTask_-inf_1008.498889,MIM-NumParallelBrws_25.75_57.4 * HM-AvgOfAddedLines_12.0_inf,MIM-NumRepeatedBrws_6.571429_10.35 * CM-MaxCyclomaticModified_2.0_3.0,MIM-NumInterruptions_5.0_8.636364 * CM-CountDeclMethodPublic_3.0_6.0,CM-MaxCyclomaticModified_2.0_3.0 * HM-AvgOfAddedLines_12.0_inf,0.5905707,0.6189327,0.6341213,0.6646144,0.6861307,-0.76617444,-0.6232269,-0.6130655,-0.60630447,-0.60062104
0.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * CM-CountDeclFunction_13.0_25.0,CM-CountLineBlank_27.0_48.0 * HM-Age_34.0_65.0,MIM-NumMultiTasks_7.5_inf * HM-#ofBugFixing_4.0_9.0,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * HM-SumOfRemovedLines_-inf_4.0,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * HM-MaxOfRemovedLines_-inf_2.0,MIM-TimeSinceLastTask_1008.498889_3143.826389 * CM-RatioCommentToCode_-inf_0.19,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-NumEditingDevelopers_-inf_1.0,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-HourPerEditing_40.635845_inf,CM-CountLineCodeExe_61.0_124.0 * HM-MaxCodeChurn_2.0_8.0,MIM-TimeSpent_135.032431_286.316254 * MIM-NumEditingDevelopers_-inf_1.0,0.6341213,0.6354224,0.6472934,0.6905889,0.954922,-0.9466959,-0.92644286,-0.9106813,-0.6954831,-0.64943635
0.0,MIM-TimeSpentBeforeEdit_102.162073_inf * HM-AvgOfRemovedLines_0.0_1.0,MIM-TimeSpentAfterEdit_208.429696_inf * CM-MaxCyclomaticStrict_4.0_7.0,MIM-NumEditEvent_36.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,MIM-NumEditingDevelopers_-inf_1.0 * MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf,MIM-NumRepeatedEdit_3.111111_5.0 * MIM-NumMultiTasks_7.5_inf,MIM-NumEditingDevelopers_-inf_1.0 * MIM-NumSelectionEvent_54.0_inf,MIM-NumEditEvent_36.0_inf * MIM-NumEditingDevelopers_-inf_1.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-TimeSinceLastTask_-inf_1008.498889,CM-CountLineCodeExe_61.0_124.0 * HM-MaxCodeChurn_2.0_8.0,MIM-NumSelectionEvent_54.0_inf * HM-MaxOfAddedLines_4.0_16.0,0.65512574,0.67508185,0.67684025,0.6983296,1.201529,-1.4805435,-0.8105582,-0.7022853,-0.6954831,-0.67227435
0.0,CM-CountStmtDecl_17.0_31.0 * HM-AvgOfCodeChurn_0.363636_1.6,MIM-RatioCodeUnderstandingEffort_0.736489_0.777555 * HM-AvgOfAddedLines_1.0_3.0,CM-PercentLackOfCohesion_3.444444_inf * HM-#OfRevision_18.0_34.0,CM-CountDeclMethodAll_2.0_8.0 * HM-#OfRevision_18.0_34.0,CM-CountLineComment_-inf_16.0 * HM-#OfRevision_18.0_34.0,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclMethodDefault_0.0_inf,0.49707678,0.5848875,0.6663672,0.6679738,0.6754679,-0.52562517,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * CM-SumEssential_4.0_10.0,CM-CountSemicolon_-inf_20.0 * CM-MaxCyclomatic_6.0_10.0,CM-MaxCyclomaticModified_6.0_10.0 * CM-CountSemicolon_-inf_20.0,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * CM-SumCyclomaticModified_6.0_14.0,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * CM-SumCyclomatic_6.0_14.0,MIM-HourPerBrowsing_16.002963_70.65785 * MIM-TimeSinceLastTask_6276.868794_10044.14389,MIM-HourPerEditing_4.678773_40.635845 * MIM-NumParallelEdit_11.033898_15.306122,MIM-TimeSpentAfterEdit_0.356111_12.494553 * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,MIM-NumInterruptions_11.705882_16.382353 * MIM-TimeSinceLastTask_6276.868794_10044.14389,MIM-TimeSpent_286.316254_447.08958 * MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457,0.8695246,0.91429096,0.91429096,1.0264952,1.0869951,-0.9263855,-0.79250515,-0.7783315,-0.72145784,-0.7168892
1.0,MIM-NumSelectionEvent_54.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-NumEditEvent_36.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,CM-CountStmtExe_54.0_109.0 * CM-CountLineCodeExe_28.0_61.0,HM-AvgOfRemovedLines_7.0_inf * HM-AvgOfCodeChurn_0.363636_1.6,HM-AvgOfAddedLines_6.0_12.0 * HM-WeightedAge_87.35714_125.5,MIM-NumParallelEdit_8.297872_11.033898 * CM-CountLineComment_27.0_49.0,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,MIM-NumParallelBrws_11.0_18.294118 * CM-RatioCommentToCode_0.32_0.52,CM-CountStmtExe_54.0_109.0 * HM-WeightedAge_87.35714_125.5,0.6362198,0.67439264,0.67684025,0.7121987,0.776966,-0.6431327,-0.61621547,-0.60855114,-0.55871934,-0.556293
0.0,HM-MaxCodeChurn_2.0_8.0 * HM-WeightedAge_87.35714_125.5,CM-PercentLackOfCohesion_3.444444_inf * HM-SumOfCodeChurn_-inf_0.0,CM-PercentLackOfCohesion_3.444444_inf * HM-AvgOfCodeChurn_-inf_0.0,MIM-RatioCodeUnderstandingEffort_0.736489_0.777555 * HM-AvgOfAddedLines_1.0_3.0,CM-PercentLackOfCohesion_3.444444_inf * HM-#OfRevision_18.0_34.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-AvgLine_0.375_0.833333,MIM-TimeSpent_286.316254_447.08958 * CM-PercentLackOfCohesion_3.444444_inf,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,CM-MaxCyclomaticStrict_4.0_7.0 * CM-RatioCommentToCode_0.52_0.87,MIM-HourPerEditing_-inf_0.011142 * HM-SumOfRemovedLines_60.0_178.0,0.4893793,0.5280611,0.5280611,0.5848875,0.6663672,-0.6463058,-0.6121444,-0.60855114,-0.5916304,-0.5791893
0.0,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-WeightedAge_87.35714_125.5,MIM-TimeSpent_447.08958_inf * HM-WeightedAge_87.35714_125.5,MIM-NumMultiTasks_3.982968_7.5 * CM-CountDeclMethodPublic_6.0_inf,MIM-NumParallelBrws_18.294118_25.75 * HM-MaxOfAddedLines_40.0_99.0,CM-CountDeclMethodAll_2.0_8.0 * HM-#OfRevision_18.0_34.0,MIM-HourPerEditing_4.678773_40.635845 * MIM-NumParallelEdit_11.033898_15.306122,CM-SumEssential_10.0_18.0 * HM-#OfRevision_18.0_34.0,MIM-TimeSpentAfterEdit_0.356111_12.494553 * CM-MaxCyclomatic_4.0_6.0,MIM-HourPerEditing_4.678773_40.635845 * HM-SumOfRemovedLines_60.0_178.0,MIM-TimeSpentBeforeEdit_102.162073_inf * CM-MaxCyclomatic_4.0_6.0,0.57533693,0.5826604,0.62191206,0.6613672,0.6679738,-0.79250515,-0.6468128,-0.6166543,-0.5663083,-0.5550163
1.0,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-TimeSinceLastTask_-inf_1008.498889,MIM-NumEditEvent_36.0_inf * MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumRepeatedEdit_5.0_6.857143,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumMultiTasks_7.5_inf,MIM-MaxTimeIntervalBrwsBrws_1419.505_2898.446613 * MIM-NumParallelEdit_8.297872_11.033898,CM-AvgLine_-inf_0.166667 * HM-NumOfAuthors_3.0_4.0,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * HM-AvgOfCodeChurn_4.625_inf,MIM-TimeSinceLastTask_-inf_1008.498889 * CM-CountLineComment_97.0_inf,CM-AvgLine_-inf_0.166667 * HM-MaxCodeChurn_63.0_inf,CM-AvgLineCode_-inf_0.153846 * HM-NumOfAuthors_3.0_4.0,0.74276686,0.7742303,0.78362185,0.8688992,0.87331456,-0.63342947,-0.5995802,-0.59084755,-0.58127266,-0.5703439
0.0,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * CM-SumCyclomatic_28.0_61.0,MIM-TimeSinceLastTask_-inf_1008.498889 * CM-CountLineComment_27.0_49.0,MIM-NumSelectionEvent_54.0_inf * HM-MaxOfAddedLines_16.0_40.0,MIM-HourPerEditing_4.678773_40.635845 * MIM-NumParallelBrws_11.0_18.294118,CM-CountLineComment_27.0_49.0 * HM-SumOfCodeChurn_98.0_inf,CM-CountLineCodeDecl_91.0_inf * CM-CountStmtDecl_52.0_91.0,CM-CountLineCodeDecl_91.0_inf * CM-CountLineCode_140.0_266.0,HM-AvgOfAddedLines_6.0_12.0 * HM-WeightedAge_87.35714_125.5,MIM-NumParallelEdit_8.297872_11.033898 * CM-CountLineComment_27.0_49.0,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,0.6079784,0.6207305,0.6604854,0.7300595,0.7745637,-1.0242349,-0.68713695,-0.6431327,-0.61621547,-0.60855114
