"MIM-HourPerBrowsing","MIM-NumEditEvent","MIM-NumRareBrws","MIM-TimeSpent","MIM-HourPerEditing","MIM-NumEditingDevelopers","MIM-NumRareEdit","MIM-TimeSpentAfterEdit","MIM-MaxTimeIntervalBrwsBrws","MIM-NumInterruptions","MIM-NumRepeatedEdit","MIM-TimeSpentBeforeEdit","MIM-MaxTimeIntervalBrwsEdit","MIM-NumParallelBrws","MIM-NumSelectionEvent","MIM-MaxTimeIntervalEditEdit","MIM-NumParallelEdit","MIM-TimeSinceLastTask","MIM-NumMultiTasks","MIM-RatioCodeUnderstandingEffort","MIM-NumRepeatedBrws","MIM-AvgTimeIntervalEditEdit","MIM-AvgTimeIntervalBrwsEdit","MIM-AvgTimeIntervalBrwsBrws","CM-AvgCyclomatic","CM-MaxCyclomaticStrict","CM-CountLine","CM-CountLineBlank","CM-RatioCommentToCode","CM-MaxCyclomaticModified","CM-AvgCyclomaticModified","CM-AvgEssential","CM-CountDeclFunction","CM-CountStmtExe","CM-CountStmt","CM-CountLineCodeDecl","CM-CountSemicolon","CM-CountLineCode","CM-AvgCyclomaticStrict","CM-CountLineCodeExe","CM-MaxCyclomatic","CM-CountLineComment","CM-CountDeclClass","CM-CountStmtDecl","CM-SumCyclomaticStrict","CM-SumCyclomatic","CM-SumCyclomaticModified","CM-SumEssential","CM-AvgLine","CM-AvgLineBlank","CM-AvgLineCode","CM-AvgLineComment","CM-PercentLackOfCohesion","CM-CountClassBase","CM-CountClassCoupled","CM-CountClassDerived","CM-CountDeclClassVariable","CM-CountDeclInstanceMethod","CM-CountDeclInstanceVariable","CM-CountDeclMethod","CM-CountDeclMethodAll","CM-CountDeclMethodDefault","CM-CountDeclMethodPrivate","CM-CountDeclMethodProtected","CM-CountDeclMethodPublic","CM-MaxInheritanceTree","HM-#ofBugFixing","HM-#OfRevision","HM-SumOfAddedLines","HM-SumOfRemovedLines","HM-MaxOfAddedLines","HM-MaxOfRemovedLines","HM-AvgOfAddedLines","HM-AvgOfRemovedLines","HM-NumOfRefactorings","HM-MaxCodeChurn","HM-SumOfCodeChurn","HM-AvgOfCodeChurn","HM-NumOfAuthors","HM-Age","HM-WeightedAge","Buggy"
9.717442,10,0,520.049991,13.998056,4,0,9.741343,10535.15528,19.451613,8.064516,105.209491,10535.16417,21.516129,35,13198.18889,14.387097,2854.7025,6.387097,0.71244,16.290323,1640.921142,923.018142,778.96133,2,5,94,15,0.31,5,2,1,7,21,43,22,27,61,2,25,5,19,1,22,15,15,15,13,1.142857,0,1,0,0,2,6,0,0,7,0,7,7,0,0,0,7,1,53,28,147,109,45,43,5,3,0,21,38,1.357143,3,116,124.884354,0
82.739012,309,0.058252,285.19795,63.858451,11,0.033981,152.789165,2739.650278,10.995146,6.728155,145.471108,2739.716111,19.373786,664,2740.069444,10.364078,114.592222,7.898058,0.756065,12.902913,101.599382,64.520655,56.481343,1,11,926,124,0.42,11,1,1,69,216,391,209,265,595,2,260,11,248,1,175,141,123,121,82,0.101449,0,0.101449,0,1.391304,1,7,0,26,68,9,69,69,0,11,0,58,2,232,103,1935,1237,322,332,18,12,2,129,698,6.776699,3,34,74.960724,1
7.083562,148,0,322.656855,5.730665,10,0,184.004183,6190.714167,12.711864,5,131.4885,6190.713889,13.830508,183,6190.9225,8.983051,446.367778,6.813559,0.768118,10.237288,395.259883,231.075009,202.971303,1,4,313,44,0.17,4,1,1,31,79,168,92,125,236,1,101,4,41,12,89,41,40,40,34,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,115,51,321,172,31,21,6,3,1,31,149,2.921569,3,95,95.214951,0
104.323284,1344,0.049296,309.923314,61.826834,12,0.017606,259.573067,1322.603611,9.109155,6.228873,73.622018,2179.059722,16.588028,1373,2179.063889,9.46831,67.328611,8.264085,0.76609,11.309859,76.162123,51.688798,44.180042,1,16,1686,261,0.3,14,1,1,116,500,779,258,568,1129,2,663,14,337,25,279,232,215,213,124,19,0,19,0,0,2,3,0,0,1,0,1,1,0,0,0,1,1,209,91,2205,1372,348,352,24,15,2,172,833,9.153846,3,104,77.902039,1
4.456556,104,0.375,270.999167,4.678773,7,0.142857,7.013763,7677.300833,12.732143,6.160714,62.604292,7683.145278,14.178571,163,9552.718333,9.696429,610.562778,7.267857,0.743461,11.321429,619.771898,381.398091,296.615017,2,9,239,32,0.09,8,2,1,15,66,144,84,104,192,2,71,8,18,3,78,38,35,35,15,3,0,3,0,0,2,3,0,0,1,0,1,1,0,0,0,1,1,55,30,385,221,136,130,12,7,1,135,164,5.466667,3,11,51.054546,0
592.465534,573,0.189655,488.337174,392.791331,3,0.060345,177.645945,1533.413611,13.534483,8.284483,214.138959,1750.613611,18.87931,302,1750.630833,13.568966,402.533333,7.62931,0.770477,16.413793,275.28086,175.945816,163.437989,10,61,653,73,0.14,34,7,2,13,260,373,117,278,539,11,327,59,74,2,113,144,131,94,26,3,0,3,0,87,1,0,0,0,1,8,1,1,0,0,0,1,1,145,67,1133,780,300,300,16,11,0,300,353,5.268657,4,31,70.93557,1
883.482787,27,0,468.661389,818.713792,2,0,200.030913,2057.037778,13.714286,8.428571,14.43504,2057.1575,27.714286,35,2057.318889,15.142857,8437.867222,9.571429,0.73549,16.285714,129.053007,106.001042,102.345833,1,1,76,15,0.39,1,1,1,6,17,37,20,30,44,1,17,1,17,1,20,6,6,6,6,1,0,1,0,0,1,1,0,0,6,0,6,6,0,0,0,6,2,15,6,46,26,32,13,7,4,0,19,20,3.333333,3,72,63.152172,0
672.459444,19,0,476.439286,523.445741,2,0,56.115278,2057.827222,10,6.857143,26.367917,2057.839167,16.285714,25,2057.849444,11.142857,7725.005833,10.285714,0.730839,11.714286,164.918426,118.739089,141.356058,2,8,101,12,0.8,6,2,2,5,22,38,16,25,50,2,23,6,40,1,16,14,12,12,12,1.8,0,1.6,0,12,1,1,0,1,4,1,5,5,0,0,0,5,1,25,10,60,41,26,10,6,4,0,17,19,1.9,3,72,57.033333,0
86.081273,19,0,447.08958,0.163241,3,0,297.539246,2314.196944,13.461538,7.794872,539.306437,3918.1175,22.051282,38,3918.122222,14.076923,6857.5725,8.974359,0.769268,15.333333,2160.621667,1296.373,540.15544,2,5,62,8,0.44,4,2,1,2,8,26,22,20,39,3,12,4,17,1,18,6,5,5,2,3.25,0.25,3,0.25,0,1,8,0,0,2,0,2,4,0,0,0,2,2,52,25,112,109,58,58,4,4,0,58,3,0.12,3,34,92.83036,1
59.938611,30,0,335.786878,1.370216,4,0,287.357296,1420.915833,10.359813,5.981308,42.236783,2235.390556,17.079439,57,2235.42,8.897196,6360.06,8.425234,0.72705,10.359813,309.629429,214.359263,151.475413,2,9,194,22,0.23,8,2,2,14,49,100,61,70,146,2,59,9,33,1,51,32,32,28,29,0.571429,0,0.5,0.071429,6.428571,1,10,0,1,14,4,14,14,0,0,0,14,2,63,32,188,111,50,45,5,3,0,32,77,2.40625,3,104,64.909576,0
10.729403,27,0.065217,131.334064,5.594048,3,0,884.399159,5599.157222,6.695652,4.130435,429.724857,5828.805,10.478261,85,5828.811111,6.913043,165.925556,8.869565,0.832977,7.043478,1412.686071,824.068287,494.440986,3,5,380,125,0.63,5,3,1,9,55,188,135,161,219,3,56,5,139,1,133,27,27,27,9,1.444444,0.111111,1.333333,0.111111,11,1,5,0,95,0,0,9,9,0,3,0,6,1,50,39,156,102,89,89,4,2,0,12,54,1.384615,3,7,26.237179,0
6.46537,38,0.464286,444.845357,5.205787,3,0.357143,498.543816,8973.724444,9.821429,6.892857,20.111087,5692.140556,19.607143,71,5670.425,12.857143,741.224722,11.392857,0.793728,13.357143,1067.991852,800.994635,477.164424,2,13,178,26,0.1,13,2,1,17,53,93,51,58,138,2,57,13,14,2,40,35,34,34,33,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,52,22,127,75,38,19,5,3,0,23,52,2.363636,2,80,65.354332,1
0.089722,8,1.081081,219.292605,0.007778,2,0.540541,613.116658,9007.284167,7.297297,5.027027,586.017079,8973.894167,14.297297,21,8973.734167,9.108108,555.781667,9.135135,0.859028,9,2991.245926,4486.947083,4503.642083,2,7,136,17,0.5,7,2,1,7,31,60,28,39,80,2,33,7,40,1,29,19,18,18,7,1.571429,0,1.285714,0.142857,12.142857,2,3,0,1,7,1,7,7,0,3,0,4,1,61,23,136,89,28,14,5,3,0,22,47,2.043478,2,34,47.14706,0
0.783488,9,0,346.339056,0.049028,3,0,1339.978056,5679.1175,13.2,9,3648.192444,5679.117222,23.6,14,5679.115556,15.6,3853.816111,11.4,0.606759,15.4,955.294444,1146.349667,636.860926,2,3,41,6,0.67,3,2,2,2,5,14,10,10,21,2,7,3,14,1,9,4,4,4,4,0.7,0,0.7,0,0,1,2,2,0,2,0,2,10,0,0,2,0,3,6,6,46,40,38,38,7,6,0,38,6,1,2,57,52.391304,0
1.406389,283,0,89.878359,1.143889,1,0,304.050185,0.109722,7.818182,3.090909,5585.987315,0.098611,8.454545,145,0.050833,5.272727,6360.057778,7.727273,0.876883,5,0.023981,0.029222,0.036528,1,3,81,11,0.38,2,1,1,4,13,37,28,29,53,2,17,2,20,2,24,8,7,7,4,3.5,0,3,0.5,0,2,1,0,0,2,0,2,2,0,0,0,2,1,25,8,22,22,7,12,2,2,0,3,0,0,2,54,37.909092,0
74.815837,796,0,361.800681,42.89798,4,0,168.05462,7833.040278,9.694561,6.65272,117.429059,5760.438056,18.51046,623,5760.44,10.238494,248.599444,8.476987,0.7566,12.384937,237.174677,151.300812,119.393728,2,19,699,84,0.13,14,2,1,49,230,388,181,251,589,3,276,14,74,4,158,162,149,133,93,0.134328,0,0.134328,0,1.41791,1,36,0,4,29,6,40,67,2,1,0,37,2,299,120,1465,996,405,194,12,8,3,211,469,3.908333,3,52,79.170647,0
52.224346,99,0,314.294225,62.056882,1,0,5.491905,7051.910278,6.263158,2.368421,59.431667,7051.898056,15.842105,125,7051.912222,4.947368,3023.065833,4.526316,0.740644,6.684211,292.12816,162.293472,188.471537,2,13,739,113,0.05,13,2,1,53,293,490,173,392,594,2,325,13,32,15,197,119,112,112,68,1.5,0,1.5,0,0,2,7,0,0,1,0,1,8,0,0,0,1,1,29,33,1349,821,546,440,40,24,0,307,528,16,3,154,149.891037,0
38.987778,1,0,470.882579,0.000278,1,0,308.157222,116.879722,11.809524,4.571429,2.537565,116.878889,83.619048,10,2195.293948,7.238095,1840.585278,3.095238,0.763768,9.952381,72.030794,58.439444,38.959907,2,14,641,123,0.25,14,2,1,41,168,308,151,222,420,2,187,14,103,8,140,175,163,159,95,0.5,0,0.5,0,0,2,12,0,0,2,0,2,18,0,0,0,2,2,47,67,166,108,39,34,2,1,0,34,58,0.865672,6,94,113.602409,0
16.857708,10,0,582.904316,0.151667,2,0,442.740642,6934.544722,10.615385,4.076923,66.757917,6934.544444,13.692308,28,6934.546111,7.4,3143.826389,4.369231,0.753964,9.184615,2850.813222,1781.761563,890.881198,3,16,1169,81,0.16,15,3,2,73,437,725,282,483,961,3,480,15,150,9,288,275,256,253,147,0.625,0,0.625,0,0,2,3,0,0,1,0,1,8,0,0,0,1,1,50,140,756,232,122,61,5,1,1,120,524,3.742857,3,88,130.940475,1
0.085278,1,0,516.897639,0.015278,1,0,756.151806,0,23.75,5.5,5.412674,1971.430457,18.5,6,2195.293948,12,8732.980556,4,0.743812,15.25,72.030794,29.140611,0,3,3,53,8,0.55,3,3,1,1,14,27,13,23,29,3,13,3,16,1,13,3,3,3,1,3.375,0.625,2.75,0,0,1,11,0,0,0,0,1,8,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,253,0,0
0.039306,1,0,590.589802,0.000556,1,0,864.153056,0.003333,24.714286,5.428571,6.185873,1971.430457,17.857143,6,2195.293948,11.714286,8732.980556,4.285714,0.743812,14.285714,72.030794,29.140611,0.001667,2,3,77,7,0.3,3,2,1,2,28,49,20,43,54,2,29,3,16,2,21,5,5,5,2,1.25,0,1.25,0,0,2,9,0,0,1,0,1,8,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,253,0,0
0.006944,1,0,576.656517,0.001389,1,0,0.843519,2898.446613,15.307692,6.923077,5.356389,1971.430457,123.384615,10,2195.293948,10.230769,3642.7225,2.153846,0.817498,15.692308,72.030794,29.140611,134.724028,1,36,1561,151,0.69,32,1,1,88,364,641,254,483,841,1,417,32,579,18,277,299,286,282,196,0.333333,0,0.333333,0,0,2,3,0,0,2,0,2,9,0,0,0,2,1,88,113,275,134,68,35,2,1,0,33,141,1.247788,9,42,113.519997,0
0.012778,1,0,590.589603,40.635845,0,0,864.153056,2898.446613,24.714286,5.428571,6.185873,1971.430457,17.857143,4,2195.293948,11.714286,8732.980556,4.285714,0.743812,14.285714,72.030794,29.140611,134.724028,2,3,42,3,0.7,3,2,1,2,10,19,8,14,23,2,11,3,16,2,9,4,4,4,2,0.375,0,0.375,0,0,2,3,0,0,1,0,1,8,0,0,0,1,1,0,5,2,1,2,1,0,0,0,1,1,0.2,1,253,5,0
23.576667,1,0,298.877553,3.485,1,0,258.103727,0,14.846154,4.807692,57.211204,1971.430457,14.730769,3,2195.293948,9.346154,5885.973056,3.653846,0.713788,11.884615,72.030794,29.140611,0,2,5,117,9,0.54,4,2,1,6,26,57,29,43,72,2,29,4,39,1,31,16,15,15,6,0.769231,0,0.769231,0,0,2,19,0,0,6,0,6,13,0,4,0,2,1,4,6,8,14,3,9,1,2,0,0,-6,-1,2,265,90.25,0
26.059335,134,0,335.729146,36.031616,5,0,300.517271,6550.619167,10.985075,8.19403,63.828855,6550.570556,20.343284,116,6550.936389,14.373134,184.256389,8.820896,0.741431,15.19403,1142.667854,628.467319,389.600076,2,6,98,11,0.22,6,2,1,5,23,51,29,37,72,2,29,6,16,3,28,12,12,12,9,9,0,9,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,80,33,244,241,95,95,7,7,0,95,3,0.090909,3,116,76.426231,0
1.108573,191,17.25,1.055417,0.827598,1,8,1.177315,44.393056,1.25,5.25,0.071667,44.395278,7.75,86,44.436389,6.5,533.263333,4.75,0.78133,7.25,2.95,1.774563,2.258333,3,21,373,59,0.1,18,3,1,18,138,241,95,170,300,3,146,18,31,2,103,69,65,65,22,2,0,2,0,0,2,4,0,0,2,0,2,2,0,0,0,2,1,26,20,111,78,33,22,5,3,1,12,33,1.65,2,61,2.954955,1
38.539835,1753,1.957447,134.007937,30.449167,2,0.87234,221.071267,3677.608056,9.893617,5.148936,18.170582,5449.606389,12.297872,1625,5449.6725,8.297872,538.566944,7.531915,0.806103,8.808511,169.405322,121.623259,93.926867,2,7,267,45,0.11,7,2,1,16,93,152,60,110,208,2,107,7,22,4,59,39,38,38,20,11,1,10,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,82,40,432,301,81,81,10,7,0,81,131,3.275,2,71,46.127316,1
0.194599,210,0.376812,249.556425,0.077796,5,0.144928,268.557904,7925.073611,8.927536,5.65942,259.603421,8648.6275,13.427536,150,8648.643333,8.985507,536.775,9.731884,0.774179,9.528986,1132.756315,708.042361,629.37107,4,16,204,17,0.15,16,4,1,8,67,125,59,84,169,4,81,16,25,3,58,36,36,36,13,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,110,45,334,230,61,38,7,5,0,25,104,2.311111,3,153,63.937126,0
2.688657,8,0.033333,263.926843,0.69375,1,0,309.285456,16.275833,9.666667,4.9,1348.468622,6.268889,11.4,17,1.629444,7.9,5564.766111,7.633333,0.89949,8.3,0.424931,1.992153,4.138889,2,7,234,32,0.24,6,2,1,13,55,112,65,81,166,2,70,6,40,3,57,32,30,30,15,10,0,9,1,0,2,1,0,0,1,0,1,1,0,0,1,0,1,7,4,23,11,13,9,5,2,0,8,12,3,1,61,34.304348,0
19.690754,644,0,233.654115,9.144779,3,0,306.15751,3497.298889,15.15625,7.09375,19.712857,3744.060556,14.34375,748,3744.068056,9.9375,561.278611,8.03125,0.767274,11.71875,153.833913,102.555942,136.316647,1,1,35,6,0.81,1,1,1,2,5,12,8,9,16,1,5,1,13,1,7,2,2,2,2,0.117647,0,0.117647,0,0,1,5,1,0,2,0,2,34,0,0,0,2,4,41,15,62,357,17,313,4,23,0,17,-295,-19.666667,2,75,51.483871,1
148.260736,9674,0.131579,301.617666,84.245128,4,0.008772,332.447163,2584.971389,9.385965,6.04386,252.641971,2584.969722,13.298246,3535,2584.969722,8.982456,429.788056,9.298246,0.813561,9.807018,54.030763,36.480624,41.410618,2,7,748,101,0.16,6,2,1,45,247,421,171,306,564,2,284,6,91,14,174,113,102,102,62,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,148,72,1674,1341,455,359,23,18,1,191,333,4.625,2,7,43.20908,1
59.06875,143,0,138.176944,0.00037,2,0,290.411389,302.354722,10.666667,12.166667,20.196833,302.306111,34.5,125,302.308333,23,249.194444,6.833333,0.869108,21.666667,100.791111,60.474667,75.615347,1,7,760,154,0.13,6,1,1,56,232,423,201,318,551,1,252,6,73,10,191,100,96,96,61,7,0,7,0,0,2,5,0,0,1,0,1,1,0,0,0,1,1,27,10,75,73,37,43,7,7,0,4,2,0.2,2,53,21.986666,0
0.077222,3,0,234.209599,0.109167,2,0,33.268611,2898.446613,18,10.111111,350.870216,0.218889,27.555556,4,5547.055833,17.333333,8218.994167,5.666667,0.835369,20.111111,2773.527917,0.109444,134.724028,1,1,52,8,1,1,1,1,4,6,15,11,10,22,1,6,1,22,1,9,4,4,4,4,0.75,0,0.75,0,6.25,1,0,0,1,3,0,4,4,0,0,0,4,2,9,4,8,5,7,4,2,1,0,6,3,0.75,1,106,48,0
13.701728,560,0.133333,194.720315,1.484136,3,0,641.833168,4306.865833,5.6,3.066667,435.823243,2447.469167,7.566667,669,1976.17,5.083333,66.839444,7.666667,0.76901,5.533333,260.449954,237.852278,280.315803,2,11,495,51,0.29,10,2,1,33,137,263,133,185,349,2,147,10,100,4,126,84,76,76,55,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,80,46,650,206,143,83,14,4,0,143,444,9.652174,2,6,36.5,0
45.720232,2622,0.909091,196.118614,7.244725,8,0.417112,574.934027,1711.320833,4.796791,3.331551,309.631634,1849.187222,7.486631,2323,2157.059444,5.411765,66.923333,7.834225,0.751268,5.812834,98.020099,59.640097,51.034202,1,11,1586,201,0.24,10,1,1,111,451,814,357,587,1145,2,567,10,270,32,363,235,216,216,124,33,0,32,1,0,2,7,0,0,1,0,1,1,0,0,0,1,1,391,173,1891,1223,173,174,10,7,2,100,668,3.861272,4,60,38.079323,1
257.752735,691,1.891304,392.439644,173.629951,4,0.978261,268.028559,1151.885,11.086957,6.173913,504.788273,1566.971944,14.130435,523,1844.728333,10.26087,180.541667,7.326087,0.799062,10.521739,90.69971,59.152029,54.498702,3,17,409,39,0.14,16,3,1,18,123,227,113,157,334,3,160,16,47,8,104,71,62,62,26,18,0,18,1,0,2,4,0,0,1,0,1,1,0,0,0,1,1,86,58,477,99,168,22,8,1,0,166,378,6.517241,5,31,28.834381,1
0.196389,506,0.4375,452.148715,0.153426,2,0,1.831157,6007.945,13.25,7.625,322.834005,109.656389,20,294,109.678889,12.875,1286.610833,6.5625,0.824496,14.75,36.631296,27.475,764.77184,8,14,98,14,0.47,8,8,4,1,16,45,30,36,58,14,19,8,27,1,29,14,8,8,4,55,7,41,7,0,1,1,0,1,1,0,1,1,0,0,0,1,2,30,15,115,131,36,108,7,8,0,31,-16,-1.066667,2,104,36.66087,1
1.27873,9,0.333333,240.753148,0.112963,2,0.166667,258.313403,2509.213333,7.166667,4.333333,23.679861,2509.183056,15.833333,14,2516.360833,8,5564.766111,5.5,0.920878,8.666667,838.857222,419.429398,360.054127,2,4,82,10,1.03,4,2,1,3,8,25,20,18,36,2,9,4,37,1,17,8,6,6,3,0.777778,0,0.777778,0,7.333333,1,1,0,1,1,0,3,9,0,2,1,0,3,7,5,56,36,53,33,11,7,0,20,20,4,1,61,35.94643,0
61.722691,21,0,329.349257,0.028194,2,0,271.933909,2449.645833,14.571429,7.363636,272.315044,332.75,17.766234,48,332.788611,11.896104,1121.251389,8.480519,0.753539,12.623377,166.394306,83.269722,247.605434,1,1,121,19,4.1,1,1,1,14,0,19,19,18,20,1,0,1,82,1,19,14,14,14,14,0.071429,0,0.071429,0,0,0,2,2,0,14,0,14,14,0,0,0,14,0,46,18,109,30,36,6,6,1,1,35,79,4.388889,3,108,43.633026,0
0.216944,6,0,350.597992,0.063167,1,0,11.315075,7428.626111,21.576923,8.384615,120.195267,4691.725833,23.807692,12,2736.958889,14.461538,6523.358611,7.5,0.819613,16.153846,603.441667,856.542191,1101.268532,1,1,79,12,0.26,1,1,1,2,31,47,16,44,53,1,34,1,14,1,16,2,2,2,2,2,0.25,1.75,0,0,1,10,0,0,2,0,2,12,0,0,0,2,3,33,11,82,41,40,11,7,3,1,40,41,3.727273,2,108,79.451218,0
53.340171,32,0,299.543023,42.872346,4,0,165.105725,13156.48778,13.155039,7.108527,200.120602,12120.71889,23,65,9547.768056,11.162791,1192.003889,8.24031,0.715347,13.542636,1378.211111,1497.685083,1152.06547,2,5,191,27,0.2,4,2,1,19,49,109,47,55,137,2,50,4,27,1,60,40,39,39,21,0.315789,0,0.315789,0,3.789474,2,6,0,0,19,4,19,19,0,0,0,19,1,38,16,82,33,15,10,5,2,1,11,49,3.0625,3,108,65.463417,0
0.006111,4,0,425.285716,0.00125,2,0,15.815453,2898.446613,19.157895,9.368421,166.273275,1971.430457,24.315789,12,309.510556,15.368421,6523.358611,8.263158,0.814503,16.947368,154.755278,29.140611,134.724028,1,2,121,21,0.19,2,1,1,10,39,71,32,60,84,1,39,2,16,1,32,12,12,12,10,0.4,0,0.35,0,1.5,1,6,1,0,10,2,10,20,0,0,2,8,3,27,10,35,38,15,15,3,3,1,3,-3,-0.3,2,118,92.742859,0
0.441389,15,0.007937,354.187434,0.2375,3,0,217.755952,1687.347222,13.801587,6.952381,233.528656,4377.999722,22.936508,29,4378.001111,10.912698,5564.766111,8.301587,0.808609,13.261905,675.520556,525.404877,226.435741,2,5,165,21,0.22,4,2,1,13,46,91,42,55,120,2,50,4,26,1,45,29,28,28,15,0.538462,0,0.538462,0,4.461538,2,9,0,0,13,3,13,13,0,0,0,13,1,57,23,106,82,19,19,4,3,4,6,24,1.043478,2,118,84.528305,0
83.531576,688,0.197044,300.746377,67.376052,9,0.08867,180.530937,3319.194167,10.083744,6.142857,153.938242,3319.181111,18.034483,796,2819.170833,9.615764,952.869444,8.167488,0.714724,11.763547,93.315261,59.989109,55.805043,2,29,1451,190,0.15,20,2,1,100,440,766,318,473,1145,3,574,20,175,17,326,301,256,256,122,2.5,0,2.5,0,0,2,8,0,0,2,0,2,2,0,0,0,2,1,214,91,2345,1866,872,904,25,20,3,141,479,5.263736,4,62,59.539021,1
48.193308,42,0,160.151641,12.184826,4,0,80.521882,4882.915556,13.830769,8.292308,369.530881,4882.861944,20.923077,80,4883.068056,14.092308,4194.525556,7.138462,0.7709,15.584615,411.092107,281.89173,340.190623,1,3,301,59,0.2,3,1,1,10,98,180,89,168,204,1,101,3,40,1,82,12,12,12,10,1.15,0.2,0.85,0.1,2.3,1,17,0,1,10,2,10,20,0,1,2,7,3,81,32,395,176,90,26,12,5,2,64,219,6.84375,3,37,58.853165,0
1.177326,142,0,253.106746,0.138654,4,0,149.426541,1762.081667,8.797468,6.198312,219.000084,2529.513611,17.523207,153,2529.513611,9.35443,6360.055,9.160338,0.765784,10.64135,230.233875,149.652093,160.140014,1,2,444,66,0.07,2,1,1,32,177,296,127,258,352,1,188,2,26,3,119,36,36,36,32,1.5,0,1.5,0,0,2,0,0,0,2,0,2,2,0,0,0,2,1,11,11,40,2,37,1,3,0,0,37,38,3.454545,1,34,0.625,0
15.344057,1544,0,368.018393,11.708421,3,0,227.555363,7536.293333,10.459091,6.513636,128.150324,7536.264167,18.459091,661,7536.264722,9.9,207.703333,8.459091,0.73007,12.345455,319.611435,207.93997,177.280962,6,18,657,51,0.2,17,6,1,19,261,404,147,277,543,6,292,17,107,1,143,131,119,119,36,1,0.037037,0.925926,0.111111,3.185185,1,33,0,5,12,1,19,27,0,3,0,16,2,202,84,999,605,276,203,11,7,2,73,394,4.690476,3,54,62.362362,0
68.55071,39,0,338.578196,48.110932,3,0,180.642243,1271.733333,14.36,7.584,355.332243,1271.730833,24.688,73,1109.2,11.504,6523.358611,7.936,0.778535,13.12,97.032545,85.594794,95.105407,1,15,343,53,0.14,15,1,1,31,125,185,63,132,257,1,143,15,35,2,60,50,50,50,31,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,26,21,10,6,5,2,0,0,0,4,4,0.190476,2,34,36.799999,0
47.216499,725,0.044369,349.682194,14.594478,4,0.027304,139.853095,1656.059167,8.180887,5.494881,126.613322,1656.039167,14.982935,626,1656.039444,8.433447,66.768333,7.836177,0.729851,10.25256,210.802299,125.874754,102.407518,3,33,652,77,0.13,29,2,1,33,223,350,165,236,523,3,258,33,66,4,127,110,103,99,47,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,265,127,1451,1527,170,285,11,12,3,165,-76,-0.598425,4,7,65.759476,1
205.982221,2544,0.471125,414.70471,147.928962,9,0.191489,147.498153,1010.078611,8.06079,5.610942,173.553455,1120.011389,14.607903,1496,1120.024444,8.416413,130.318056,7.571429,0.732997,10.361702,51.946542,34.428507,32.051438,7,83,1999,229,0.18,61,7,3,45,762,1163,408,841,1664,9,946,61,300,2,401,425,320,320,135,0.75,0,0.75,0,12.5,1,0,0,0,4,2,4,4,0,0,0,4,1,582,284,4738,3886,316,450,16,13,3,298,852,3,4,52,74.135292,1
103.725558,197,0,303.47283,54.051303,6,0,174.427609,3939.026667,9.243523,6.041451,165.202638,6626.438889,18.549223,305,6626.766944,9.46114,116.190278,8.15544,0.754581,11.595855,214.438426,131.327968,129.337921,2,29,440,53,0.37,17,2,1,21,120,214,100,146,303,3,140,17,112,1,94,79,61,61,25,0.666667,0,0.571429,0.095238,4.190476,1,12,0,10,8,1,21,21,1,1,1,18,2,131,49,697,494,120,111,14,10,1,110,203,4.142857,4,150,77.503586,1
692.170972,2,0,529.709748,9.330833,1,0,188.936905,1374.622222,13.818182,6.181818,29.640923,1373.856667,59.848485,16,1373.856667,9.454545,1840.581944,2.212121,0.790598,11.757576,686.928333,458.207407,343.655556,3,120,2662,342,0.35,108,3,1,118,749,1249,530,903,1740,3,864,108,608,8,500,1000,939,933,438,0.375,0,0.375,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,170,226,2282,1465,391,390,10,6,0,204,817,3.615044,7,3,119.585014,0
19.681,5,0,19.756389,0.121111,1,0,0.059722,0,6,6,0.998056,1971.430457,9,5,0.131944,8,11062.15778,0,0.810824,8,0.065625,29.140611,0,1,3,75,10,0.76,3,1,1,4,7,29,23,23,37,1,7,3,28,1,22,6,6,6,4,0.111111,0,0.095238,0,0.793651,1,10,0,1,3,0,4,63,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,65,0,0
702.818982,2,0,581.152617,687.179583,1,0,345.90463,4530.148611,12.157895,5.210526,0.234056,1374.328056,91.157895,14,1374.328056,7.526316,1840.546667,2.631579,0.800253,10.052632,687.164028,343.657222,987.988056,0,0,1343,275,3.59,0,0,0,0,0,273,287,272,288,0,0,0,1034,1,273,0,0,0,0,0,0,0,0,0,0,3,1,270,0,0,0,0,0,0,0,0,0,18,43,1340,622,1189,601,31,14,0,588,718,16.697674,7,226,168.296265,0
